Item,Date,Ada,Adams,Bannock,Bear Lake,Benewah,Bingham,Blaine,Boise,Bonner,Bonneville,Boundary,Butte,Camas,Canyon,Caribou,Cassia,Clark,Clearwater,Custer,Elmore,Franklin,Fremont,Gem,Gooding,Idaho,Jefferson,Jerome,Kootenai,Latah,Lemhi,Lewis,Lincoln,Madison,Minidoka,Nez Perce,Oneida,Owyhee,Payette,Power,Shoshone,Teton,Twin Falls,Valley,Washington,year
Climate,7/1/1990,-2.535518198,-2.75836324,-5.144627208,-4.668003491,2.380647438,-4.612786393,-2.955668845,-3.123621872,2.769608666,-3.899643916,2.566077082,-3.84209103,-2.886310608,-2.211357375,-4.459565344,-3.907141643,-3.271059908,1.436691789,-2.494426986,-2.892817557,-4.794968303,-2.427884178,-3.29053772,-2.579451901,-1.860252857,-4.446688831,-2.600591232,2.592861843,1.757768424,-3.031961649,-0.123838807,-3.139348875,-3.86509876,-3.354830167,-1.623540609,-4.982141693,-2.048474948,-2.802984915,-4.742004385,2.207657651,-2.481481843,-3.00065881,-2.50893056,-2.945873859,1990
Climate,8/1/1990,-2.227432777,-2.087136993,-4.79612235,-4.453657192,2.622021763,-4.156543739,-2.390239388,-2.493174399,3.039357668,-3.652932466,2.72556577,-3.010766329,-2.467701655,-1.767693922,-4.220445031,-3.811832209,-2.808485201,1.719370718,-1.020025593,-2.568577968,-4.577693189,-2.422997786,-2.673687867,-2.431859276,-0.969075449,-3.950098696,-2.478226579,2.871352302,1.952382489,-1.461399076,0.336251655,-2.874952066,-3.687506337,-3.085777205,-1.282694989,-4.750121602,-1.871147092,-2.212116758,-4.416385215,2.448574647,-2.471860228,-2.872164589,-1.550774784,-2.256606529,1990
Climate,9/1/1990,-2.73812259,-2.764770535,-4.631453435,-4.066815421,1.409409635,-4.176708428,-2.784859054,-2.973437487,1.755000092,-3.603509161,1.353846018,-3.392123891,-2.846618339,-2.382627444,-3.957382739,-3.999730045,-3.348891933,-0.447236823,-1.754361106,-2.936451494,-4.281881009,-2.797332858,-3.161137324,-2.781920332,-2.189832783,-4.15982812,-2.831986257,1.683519834,0.666404797,-2.318256975,-1.386818941,-3.15353653,-3.811279424,-3.354240561,-2.391531548,-4.614627299,-2.352191185,-2.727057479,-4.429238867,0.821795496,-2.585499477,-3.203982552,-2.273998892,-2.792109,1990
Climate,10/1/1990,-2.770414765,-2.245779971,-4.782311632,-4.236770376,2.409118172,-4.258035739,-3.02115237,-2.920708413,2.821285261,-3.559814797,2.350668164,-3.439901044,-3.000904412,-2.365514347,-4.089579535,-4.269153941,-3.240603962,0.813810405,-2.005070663,-3.062247324,-4.46040142,-2.554566276,-2.973189489,-3.02664184,-1.520532044,-4.038202086,-3.150033599,2.813395695,1.602004709,-2.384774936,0.004596996,-3.368492626,-3.605137672,-3.617281427,-1.265392522,-4.778351286,-2.595642386,-2.553626261,-4.64079261,2.063780169,-2.366450941,-3.526812549,-2.02654591,-2.430449409,1990
Climate,11/1/1990,-3.474673939,-2.687491547,-4.814446965,-3.998855255,2.793714226,-4.41579875,-3.465247998,-3.490256391,3.030505895,-3.452854103,2.619336767,-3.702532285,-3.505998112,-3.067529142,-3.878970597,-4.611103597,-3.274172768,1.481381461,-2.496449106,-3.706219492,-4.389385848,-2.653441634,-3.676663417,-3.785304807,-1.285286287,-4.078981571,-3.891531074,2.878832971,2.148684312,-2.781357427,0.963096916,-4.059428379,-3.4859577,-4.267048192,-0.556160611,-4.879672784,-3.23443304,-3.296228857,-4.91679085,2.839427288,-2.071064357,-4.028276257,-2.476000939,-3.156987303,1990
Climate,12/1/1990,-3.790513851,-3.483841466,-4.85043124,-3.920338022,2.661727015,-4.53005042,-3.832724494,-4.18221789,2.99740987,-3.492091084,2.611527661,-3.996565103,-3.957091956,-3.502666518,-3.852981427,-4.545231446,-3.353817282,1.345437595,-3.034229964,-4.123585131,-4.383256308,-2.778072734,-4.368844073,-4.016371533,-1.659718916,-4.152805792,-4.053910408,2.716456578,1.949896019,-3.199472713,0.729214769,-4.32984824,-3.436079995,-4.428224744,-0.632521031,-4.891210195,-3.455298004,-3.992123096,-4.937683111,2.913175139,-1.974554116,-4.049589247,-3.233362391,-4.00831295,1990
Climate,1/1/1991,-4.045337185,-4.218462741,-5.27061128,-4.178664387,2.442601128,-4.999126562,-4.441663201,-4.784899073,2.612303311,-3.964258274,2.170064921,-4.580116355,-4.56697211,-3.88529456,-4.228791902,-4.678129451,-3.890185615,0.919590317,-3.760138102,-4.563000532,-4.718484488,-3.37634856,-4.922685278,-4.399889167,-2.260062027,-4.599795204,-4.475457413,2.511065902,1.701312891,-3.948491099,0.370765788,-4.880060569,-3.868401292,-4.845173749,-0.835624831,-5.197305743,-3.779856928,-4.565061326,-5.256788132,2.380976963,-2.4036241,-4.23561339,-4.017917288,-4.765467609,1991
Climate,2/1/1991,-4.875732043,-4.919423402,-5.913488463,-4.722616522,1.465657505,-5.701885391,-5.139562393,-5.672163151,1.762973714,-4.655582138,1.446593839,-5.277652985,-5.371880224,-4.536464212,-4.864450093,-5.423887636,-4.607593896,-0.138216515,-4.362660405,-5.600362618,-5.222885673,-4.088033094,-5.770680998,-5.566805804,-2.836143941,-5.308969397,-5.750815495,1.64422243,0.78062694,-4.551703519,-0.609200148,-5.918026212,-4.567982902,-5.877694064,-1.524809837,-5.62250726,-4.674145756,-5.247758908,-5.881156939,1.524292315,-2.995720983,-5.412898531,-4.546187527,-5.460623024,1991
Climate,3/1/1991,-5.335485013,-4.845260586,-5.373718028,-4.463988295,1.746031245,-5.105801116,-4.21135381,-5.336481855,2.04681216,-4.053408382,1.678164185,-4.334360517,-4.653391573,-5.214846968,-4.426688409,-5.450157015,-4.310857688,0.238952854,-3.451899186,-5.466740646,-4.995671839,-3.338292064,-5.846668268,-5.663394225,-2.519592485,-4.774213955,-5.951321565,1.911620263,1.02133726,-4.082904585,-0.462121109,-5.710133004,-3.987991743,-5.942787404,-1.353940512,-5.271850294,-4.88541785,-5.681489372,-5.492658143,1.810178467,-2.211357578,-5.578385758,-4.116127884,-5.293714571,1991
Climate,4/1/1991,-5.15803596,-4.146576998,-4.653730855,-3.753277635,1.802876808,-4.697550187,-3.7376569,-4.647560321,2.252106957,-3.299419658,1.738974269,-3.789531361,-4.236367996,-4.864737264,-3.523710262,-4.964487722,-3.669129624,0.041439204,-2.939929351,-5.243999233,-4.44948745,-2.498264566,-5.536009078,-5.745210655,-2.262713694,-4.676976358,-5.90645163,2.132456582,0.98947756,-3.547185506,-0.650737696,-5.690802131,-3.291687519,-5.636792432,-1.380900992,-4.640030366,-4.587563009,-5.570667494,-4.924155475,1.836514147,-1.519193002,-5.403134597,-3.293573397,-4.962175642,1991
Climate,5/1/1991,-3.971786506,-2.915036964,-3.04629844,-2.273156205,2.614599205,-3.146843115,-2.565345638,-3.64132351,2.495039118,-1.292837778,1.903670345,-2.557528406,-3.270246536,-3.246576525,-1.694786607,-3.553654453,-2.259564503,1.344616108,-1.846712296,-4.35973121,-2.925784807,0.961495866,-4.703177008,-4.751209834,-1.035471669,-3.289227625,-4.669498775,2.657686804,2.112792191,-2.526698425,1.204473428,-4.496695843,-1.234121421,-4.253136281,0.407810369,-3.079627896,-3.278799966,-4.101854867,-3.308036042,2.512604791,2.617485554,-4.362557112,-2.123681329,-3.818245716,1991
Climate,6/1/1991,-3.796079394,-2.467633261,-1.815489269,-0.327379659,3.393647532,-2.127693894,-1.543372227,-3.153336835,2.986401909,0.749553334,2.336597684,-1.422899433,-2.609121192,-3.044807019,1.034472733,-3.497572184,-0.898333487,2.538470809,0.415941572,-3.972510977,-1.35854794,1.639244462,-4.426984743,-4.438536905,1.38231666,-2.993413681,-4.369299738,3.281486288,3.10758962,-0.283443708,2.414692146,-4.087442096,0.052712752,-3.894440054,2.104312142,-2.677363674,-3.16568239,-3.792876306,-2.93280117,3.322743513,2.725284418,-4.219517642,-1.017405692,-3.229477419,1991
Climate,7/1/1991,-3.889439258,-1.628016916,-1.938817983,-0.334362127,3.84679268,-2.200355429,-1.515846116,-2.956726713,3.453203904,0.820693885,2.674443689,-1.539197105,-2.540896038,-3.161507012,1.440668813,-3.750446509,-1.103698854,2.970027608,0.536908983,-3.899969508,-1.559189026,1.420453875,-4.375592313,-4.379457178,1.689796093,-2.950976783,-4.263803522,3.7487884,3.742321732,-0.482252384,3.103926319,-3.975348333,0.045805595,-3.837874633,2.293632822,-2.852960706,-3.329943445,-3.801221611,-3.067109988,3.772760089,2.59298431,-4.282311132,-0.187973257,-3.131446278,1991
Climate,8/1/1991,-4.067688438,-2.136208032,-1.526528591,0.380713159,3.354042183,-1.960186518,-1.65498397,-3.194869009,2.762631716,1.012829103,2.02473578,-1.682065742,-2.664071988,-3.51351279,1.768513707,-3.608256882,-1.307119555,2.478189859,0.035213176,-3.940177193,-1.037107458,1.141910703,-4.576541926,-4.289190729,0.993967586,-2.809124676,-4.121634755,3.178422235,3.327127744,-0.953303043,2.706010546,-3.856660935,0.06197555,-3.698336242,1.818649305,-2.505066586,-3.522405167,-4.056208498,-2.820014961,3.203200682,2.439398053,-4.186861074,-0.828180975,-3.463113145,1991
Climate,9/1/1991,-3.781816001,-2.853613985,-0.982801395,0.922621501,2.124113008,-1.401791023,-1.049619689,-2.983487508,1.602238492,1.284436222,0.870031761,-1.221012901,-2.061128471,-3.409258421,1.989258125,-2.714971646,-1.010980599,1.312865855,0.138620817,-3.355769711,-0.654936916,1.315816473,-4.42052459,-3.427229532,-0.471432451,-2.339457088,-3.156434607,1.974015822,2.13962683,-0.998641912,1.547025043,-2.948599972,0.434636919,-2.788804912,0.232952974,-1.94620073,-3.056983839,-3.956164574,-2.128184254,1.957210863,2.46511546,-3.234454593,-1.466711808,-3.556765454,1991
Climate,10/1/1991,-3.45039614,-3.033168762,-0.990835013,1.180472574,1.176744332,-1.352104576,-1.040165398,-2.682464009,-0.131312092,1.140137706,-1.922234031,-1.074510184,-1.889843899,-3.06391451,1.72034875,-2.855184977,-0.52452495,-0.890499054,0.14371245,-3.079989097,-0.465955955,1.602507784,-4.036418623,-3.322527911,-2.084298942,-2.017534618,-3.211644389,1.061241523,1.109021865,-1.068490079,-0.347990777,-2.880224231,0.588156997,-2.819500466,-1.064381849,-1.83845497,-2.954621931,-3.595120519,-2.206180742,0.779560851,2.39279246,-3.365743765,-1.793267728,-3.489375592,1991
Climate,11/1/1991,-2.734003593,-1.812441024,0.078947009,2.001867812,1.751163076,-0.232255439,-0.131274891,-1.720102818,-0.701894761,1.78252381,-2.129149351,0.618026582,-1.277208347,-2.236371087,2.192100366,-2.077100362,0.635566035,0.387135891,1.253538524,-2.408067157,0.270895278,2.226243183,-3.043732419,-2.66932354,-0.092921364,-1.051266705,-2.356474674,1.270207424,1.909148038,0.619705345,1.156506116,-1.995146217,1.418916752,-1.844813653,0.452786666,-0.69090151,-2.379316179,-2.561672108,-1.104627052,0.988495199,2.755437891,-2.541031252,-0.602329145,-2.113677483,1991
Climate,12/1/1991,-3.181157877,-2.169751039,-0.519073458,1.157027777,1.144104652,-0.695381287,-0.9604724,-2.295020233,-2.380413544,1.111850362,-2.822277438,0.076429324,-1.997153294,-2.58547214,1.340859104,-2.462019582,0.258570023,0.158872019,0.480007061,-3.029677778,-0.329000918,1.732227777,-3.355332622,-3.244429538,-0.097202629,-1.304314027,-2.857436895,-0.346687317,1.309269614,0.394098159,0.802669121,-2.549757294,0.910946211,-2.294398087,-0.262677443,-1.166380371,-2.881759401,-2.86772094,-1.554793296,-0.496204728,2.15386155,-2.970292055,-1.14281783,-2.458036458,1991
Climate,1/1/1992,-3.997453902,-2.860834816,-1.800218583,-0.21728832,0.542138923,-1.591199639,-2.058109374,-3.175710031,-2.113880641,-0.007553693,-2.441077977,-1.242996314,-2.876910834,-3.248076713,-0.042962296,-2.935175946,-0.460976766,-0.365785658,-1.28478125,-3.923811491,-1.061909985,0.560345493,-3.978273719,-4.029100603,-1.111962857,-1.757245718,-3.550324638,-1.355091716,0.219441963,-0.563556681,0.024296772,-3.147992781,-0.153966095,-2.822820301,-1.256080438,-1.996790185,-3.608908156,-3.509198401,-2.348597353,-1.271771093,0.952222876,-3.540856147,-2.191474433,-3.180605627,1992
Climate,2/1/1992,-4.372741404,-3.021047749,-2.296999754,-1.530948783,-1.190396241,-2.336497637,-2.327414625,-3.403130697,-2.237942915,-1.84926239,-2.435503431,-1.574283132,-3.188994881,-3.45240847,-1.855824352,-3.811017354,-1.153236318,-1.420343366,-1.380371963,-4.458987395,-1.869848017,-0.417510713,-4.144175853,-4.754169617,-1.594077944,-2.007157017,-4.415628224,-1.80824742,-1.588668745,-0.861316652,-1.51186451,-3.830840171,-1.658615693,-3.634789203,-2.047869792,-2.33839497,-4.299164017,-3.641907617,-2.949162342,-1.904779978,-0.953067364,-4.450151065,-2.187238088,-3.247491086,1992
Climate,3/1/1992,-5.463382659,-4.058225807,-3.509219736,-2.886396427,-2.682147178,-3.569031186,-3.59527751,-4.485678621,-3.296104474,-2.862321393,-3.441192357,-3.052219394,-4.39917848,-4.577471845,-2.951681408,-5.333491072,-2.787378897,-2.605588268,-2.449374163,-5.670001628,-2.841798106,-2.439950211,-5.013614939,-6.363608573,-2.663502672,-3.344732901,-6.315897847,-2.951976987,-2.77223571,-2.101540391,-2.706512891,-5.320023552,-2.931422967,-5.32269501,-3.179991337,-3.495076844,-5.531956018,-4.475080143,-4.461758373,-3.159862992,-2.471754704,-6.072132332,-3.228239855,-4.128943982,1992
Climate,4/1/1992,-5.836200284,-3.914045283,-4.698223764,-4.179225741,-2.241254604,-4.664144174,-4.43558738,-4.703640946,-3.068718047,-3.601073122,-3.149096637,-4.318235776,-4.974227143,-4.85145202,-3.781122691,-6.002006486,-3.744094989,-2.057134663,-3.169885694,-6.089729771,-4.030726169,-2.703952517,-5.258325978,-6.848873143,-2.495954759,-4.550186573,-6.633816635,-2.739403568,-2.191019485,-2.786657164,-2.121735531,-5.916050696,-3.563430686,-5.791052888,-2.730274135,-4.740976399,-5.987418285,-4.833690905,-5.579876769,-2.888765803,-2.653464201,-6.523822188,-3.465069906,-4.153276865,1992
Climate,5/1/1992,-6.710167923,-4.983719322,-5.938340079,-5.495744526,-3.223087726,-5.711748584,-5.756780652,-6.007459542,-3.860655265,-4.836637964,-3.738209337,-5.555338416,-6.498528611,-5.472473158,-5.214786921,-6.999124712,-5.071607146,-3.050514571,-4.803823859,-7.310883955,-5.12881993,-3.605329018,-6.329239538,-7.508468367,-3.805296365,-5.509310322,-7.389640772,-3.751581118,-3.19207035,-4.552906553,-3.298624502,-6.635467038,-4.930984819,-6.654308473,-4.105993407,-5.733878922,-6.686885743,-5.497157068,-6.536523449,-3.688446211,-3.561930003,-7.406835879,-4.558379424,-5.236711504,1992
Climate,6/1/1992,-5.27720617,-4.469473565,-5.545178975,-5.396730377,-3.432976407,-4.948109002,-4.926512036,-5.318297423,-3.397601411,-4.333336429,-3.125814292,-4.472371929,-5.649038224,-4.00806661,-4.979652601,-6.152746828,-4.136703576,-3.18003717,-3.974400859,-6.239548584,-4.994740666,-3.090593712,-5.113842285,-6.347690426,-3.736145244,-4.369865426,-6.337340163,-3.612232173,-3.732932512,-3.595834258,-3.885688569,-5.62783961,-4.25909889,-5.671166148,-4.607483901,-5.349800125,-5.327575307,-4.044878185,-5.845419168,-3.391264484,-3.282254067,-6.289530169,-4.011926587,-4.047245933,1992
Climate,7/1/1992,-4.980786377,-4.240978556,-4.857004531,-4.620832978,-3.262378712,-4.431057694,-4.779348469,-5.204777005,-2.791655964,-3.853839296,-2.350873604,-4.134967658,-5.520069957,-3.733405809,-4.371857243,-5.935496138,-3.672852739,-2.730101188,-3.671537222,-5.987833393,-4.236402734,-2.695593236,-4.769221062,-6.058606018,-3.119612162,-3.793621699,-6.006672124,-3.22439262,-3.562165858,-2.844609236,-3.688442012,-5.372484281,-3.703207512,-5.409561335,-3.974612481,-4.730032751,-5.114068736,-3.694449041,-5.352185959,-2.935195058,-2.966238355,-6.12138329,-3.818017829,-3.635414805,1992
Climate,8/1/1992,-5.140732806,-4.488107382,-5.196635647,-5.013843239,-2.981530893,-4.785536352,-5.120204759,-5.460288823,-2.744917319,-4.327010362,-2.390281384,-4.670203499,-5.729436514,-4.082416458,-4.806042177,-6.282944379,-4.208328751,-2.618582197,-4.271026937,-6.077754687,-4.600674872,-3.227724157,-4.972900532,-6.117433103,-3.291314593,-4.238263474,-6.051463702,-3.073723478,-3.202917322,-3.557894535,-3.467521183,-5.531391755,-4.155834439,-5.647424606,-3.525610817,-5.11310318,-5.334747426,-3.972009425,-5.690210107,-2.610881573,-3.484412154,-6.245714769,-4.226879146,-3.914064946,1992
Climate,9/1/1992,-5.26892063,-4.51666462,-5.410818846,-5.309081767,-2.598929841,-4.968680336,-5.240600832,-5.572317783,-2.609194355,-4.514141921,-2.344496484,-4.789644442,-5.764681694,-4.331981609,-5.108901141,-6.352002843,-4.177502142,-2.139507876,-4.447741056,-6.067528831,-4.875627187,-3.1666454,-5.091318692,-6.080898868,-2.935915574,-4.30205787,-6.037238586,-2.856564056,-2.705670917,-3.705668906,-2.831044405,-5.544714776,-4.1885373,-5.70387608,-2.95962836,-5.294053706,-5.407373676,-4.172691884,-5.832282743,-2.242207686,-3.548282746,-6.279229655,-4.29452859,-4.084137422,1992
Climate,10/1/1992,-4.62968474,-4.354238224,-4.473390315,-4.51813985,-2.75213382,-4.213014905,-4.627050777,-4.876694822,-2.743818236,-4.00242677,-2.549719218,-4.130344204,-5.144101918,-3.755316171,-4.410599352,-5.687914294,-3.835292332,-2.415003042,-3.782561175,-5.391770988,-4.000722742,-2.910733171,-4.536056955,-5.539713247,-2.992124531,-3.770884773,-5.530827543,-2.958278951,-2.883699433,-3.082424565,-3.074329061,-5.011473081,-3.719821209,-5.107720588,-3.145168069,-4.404185897,-4.868808766,-3.67407234,-4.986289792,-2.4676806,-3.307596886,-5.812186825,-3.826149126,-3.740257057,1992
Climate,11/1/1992,-3.844212556,-4.004910564,-4.077384067,-4.321373128,-2.321902826,-3.804787608,-4.23031117,-4.385875718,-2.774754115,-3.96177005,-2.752995819,-3.694871148,-4.698097687,-2.967501919,-4.348144617,-4.745050384,-3.480179376,-2.176712443,-3.64960758,-4.717143944,-3.600339549,-2.980455479,-3.841784603,-4.685153464,-2.788733578,-3.34764887,-4.538719143,-2.655498476,-2.426859021,-2.888827212,-2.662996281,-4.269932387,-3.623291825,-4.249113272,-2.628651453,-3.829816047,-3.819197842,-2.986951886,-4.311492496,-2.42829759,-3.470400616,-4.728871341,-3.677558402,-3.22144148,1992
Climate,12/1/1992,-3.18603917,-3.731518645,-3.291351463,-3.789411618,-2.706099986,-2.974159036,-3.532675587,-3.974029448,-3.069059689,-3.197381507,-3.083853994,-3.074816944,-4.106533853,-2.368456001,-3.703426326,-3.553489229,-2.941886154,-2.606079535,-3.488257701,-4.022508804,-3.064437961,-2.316580376,-3.290564271,-3.662872195,-2.967745617,-2.599131491,-3.191077346,-2.87414873,-2.953265691,-2.854017728,-3.165910048,-3.138488851,-2.718541674,-3.003232818,-3.044952494,-3.015801661,-2.875779526,-2.474525986,-3.260283518,-2.808132187,-2.73756179,-3.472249153,-3.521138425,-2.878387409,1992
Climate,1/1/1993,-2.376363025,-3.276870304,-2.489912327,-2.997731059,-3.277621203,-2.148879158,-2.40855282,-3.238488529,-3.21039924,-2.6941602,-3.133974535,-2.137254343,-3.027733285,-1.498998406,-3.09819046,-2.706339795,-2.431229783,-3.321350416,-2.683562912,-3.227047507,-2.221239771,-1.89458568,-2.518973151,-2.699769476,-3.205129138,-1.984913499,-2.278414945,-3.260515832,-3.585013101,-2.593904098,-3.781746008,-2.197492921,-2.315947768,-2.105682652,-3.397281261,-2.127296632,-2.106483338,-1.578181907,-2.363578329,-3.24835735,-2.431992849,-2.571423367,-3.035671578,-2.006307139,1993
Climate,2/1/1993,-1.529230555,-2.997686273,-1.766982674,-2.372941411,-3.797218276,-1.42380662,-1.965571094,-2.525806516,-3.651824774,-1.992644836,-3.57015027,-1.49315535,-2.592703722,-0.004297026,-2.366777803,-2.190329678,-1.70870699,-3.723927279,-2.07811574,-2.55169466,-1.55356953,-1.473088618,-1.73177384,-2.209080303,-3.210347845,-1.291773781,-1.806434715,-3.73631986,-4.101208063,-1.995478958,-4.311082682,-1.877775496,-1.779688161,-1.652749666,-3.527627865,-1.59355048,-1.638570768,-0.330557271,-1.77318738,-3.68208141,-1.799476159,-2.051291761,-2.666460964,-1.628327193,1993
Climate,3/1/1993,3.211799967,-1.543670411,-0.240534182,-1.405882843,-3.522664281,1.212884131,0.948236847,-0.43027954,-3.582441095,-0.745212044,-3.564453898,0.936100548,-0.756384358,3.621245839,-1.467135172,-0.087318058,-1.056074703,-3.515562245,-0.688048873,0.523058883,-0.497418012,-1.267827654,2.019054202,2.154241169,-2.751861164,0.635506646,3.269778934,-3.527812011,-3.872741708,-1.238910004,-4.266977074,2.194419598,-1.223541933,2.756801162,-3.244329205,-0.351279757,2.760602717,3.069744518,-0.030778368,-3.454763969,-1.387952632,1.715972389,-1.298501699,1.688421318,1993
Climate,4/1/1993,5.158192533,1.348093243,1.969804363,-0.41398582,-1.65301809,2.379819625,2.679738249,3.026466393,-2.222250649,0.202942537,-2.403186633,2.50652749,2.540584226,5.841802444,-0.461461443,3.146947679,1.933112607,-1.8408803,2.014254772,3.580727214,1.826368491,1.380092139,3.821212856,4.411414255,-1.32769774,2.615424664,4.649435591,-1.901470954,-1.86933915,0.752021895,-2.294206188,3.552749758,0.818382812,3.786129106,-1.00021613,2.474636433,4.158123933,4.655730855,2.910610205,-1.788989825,-0.447147706,4.187964668,1.876238047,3.135359729,1993
Climate,5/1/1993,6.374146084,1.649460254,3.004507077,2.66171351,-1.392502845,3.128238136,2.243319756,2.929975885,-2.226573433,2.575421591,-2.489215433,2.338126226,2.309049766,6.422565018,2.390148406,2.619646705,2.34813453,-1.66484241,1.608257998,3.627997283,2.961404978,2.060737483,4.723841975,3.771887056,-1.216388637,3.194733944,3.705191143,-1.740385631,-1.544095305,0.597043356,-2.030675589,2.819600379,2.648304818,3.033822023,-0.496806152,2.758602814,3.603223419,5.561825756,2.927029603,-1.655501143,2.044664188,3.307626202,1.639548621,3.874464104,1993
